3371,Blue Devils,7/28/2019,"Centerville, OH",37.8,28.4,28.425,94.625,0,94.625
3372,Bluecoats,7/28/2019,"Centerville, OH",38.1,28.1,28.15,94.35,0,94.35
3373,Colts,7/28/2019,"Centerville, OH",32.6,24.2,24.65,81.45,0,81.45
3374,Troopers,7/28/2019,"Centerville, OH",30.9,23.15,22.9,76.95,0,76.95
3375,Music City,7/28/2019,"Centerville, OH",30,21.95,22.25,74.2,0,74.2
3376,The Cadets,7/29/2019,"Annapolis, MD",35.5,26.2,26.6,88.3,0,88.3
3377,The Cavaliers,7/29/2019,"Annapolis, MD",36.7,27.45,27.9,92.05,0,92.05
3378,Mandarins,7/29/2019,"Annapolis, MD",34.9,26.5,25.75,87.15,0,87.15
3379,Spirit of Atlanta,7/29/2019,"Annapolis, MD",33.5,25.5,25.6,84.6,0,84.6
3380,Jersey Surf,7/29/2019,"Annapolis, MD",29.2,22.2,22.8,74.2,0,74.2
3381,Seattle Cascades,7/29/2019,"Annapolis, MD",27.8,21.15,21.8,70.75,0,70.75
3382,Boston Crusaders,7/31/2019,"Lawrence, MA",37.2,27.8,27.7,92.7,0,92.7
3383,Carolina Crown,7/31/2019,"Lawrence, MA",36.8,27.75,28.7,93.25,0,93.25
3384,Mandarins,7/31/2019,"Lawrence, MA",34.6,26.7,25.75,87.05,0,87.05
3385,Colts,7/31/2019,"Lawrence, MA",32.8,24.35,25.2,82.35,0,82.35
3386,Seattle Cascades,7/31/2019,"Lawrence, MA",27.8,21.05,21.9,70.75,0,70.75
3387,Phantom Regiment,7/31/2019,"Rome, NY",34.3,25.4,26.5,86.2,0,86.2
3388,Spirit of Atlanta,7/31/2019,"Rome, NY",33.6,25.35,26,84.95,0,84.95
3389,Pacific Crest,7/31/2019,"Rome, NY",32.8,24.45,24.5,81.75,0,81.75
3390,Jersey Surf,7/31/2019,"Rome, NY",30.1,22.25,23.15,75.5,0,75.5
3391,Music City,7/31/2019,"Rome, NY",30.9,22.45,22.5,75.85,0,75.85
3392,Bluecoats,8/1/2019,"Allentown, PA",38.25,28.4,28.525,95.175,0,95.175
3393,Santa Clara Vanguard,8/1/2019,"Allentown, PA",37.2,28,28.388,93.588,0,93.588
3394,Blue Devils,8/1/2019,"Allentown, PA",38,28.6,28.35,94.95,0,94.95
3395,Blue Stars,8/1/2019,"Allentown, PA",35.3,26.75,25.975,88.025,0,88.025
3396,Blue Knights,8/1/2019,"Allentown, PA",35.15,26.4,26.55,88.1,0,88.1
3397,The Academy,8/1/2019,"Allentown, PA",32.85,25.05,24.25,82.15,0,82.15
3398,Troopers,8/1/2019,"Allentown, PA",30.75,23.5,24,78.25,0,78.25
3399,Madison Scouts,8/1/2019,"Allentown, PA",31.5,23.65,24.225,79.375,0,79.375
3400,Genesis,8/1/2019,"Allentown, PA",30.35,23.1,22.675,76.125,0,76.125
3401,Music City,8/1/2019,"Allentown, PA",29.975,22.25,22.225,74.45,0,74.45
3402,The Cadets,8/2/2019,"Allentown, PA",34.9,26.2,26.775,87.875,0,87.875
3403,Boston Crusaders,8/2/2019,"Allentown, PA",36.775,27.85,27.35,91.975,0,91.975
3404,Carolina Crown,8/2/2019,"Allentown, PA",36.975,28.05,28.613,93.638,0,93.638
3405,The Cavaliers,8/2/2019,"Allentown, PA",36.825,27.8,28.025,92.65,0,92.65
3406,Crossmen,8/2/2019,"Allentown, PA",34.425,26.075,26.125,86.625,0,86.625
3407,Phantom Regiment,8/2/2019,"Allentown, PA",34.125,25.7,26.075,85.9,0,85.9
3408,Colts,8/2/2019,"Allentown, PA",32.625,24.975,25.263,82.863,0,82.863
3409,Spirit of Atlanta,8/2/2019,"Allentown, PA",33.55,25.45,25.6,84.6,0,84.6
3410,Pacific Crest,8/2/2019,"Allentown, PA",32.375,25.1,25.1,82.575,0,82.575
3411,Jersey Surf,8/2/2019,"Allentown, PA",30.05,23.7,22.875,76.625,0,76.625
3412,Seattle Cascades,8/2/2019,"Allentown, PA",28.25,22.15,21.55,71.95,0,71.95
3413,Mandarins,8/2/2019,"Allentown, PA",34.85,26.85,25.925,87.625,0.5,87.125
3414,Blue Devils,8/3/2019,"Pittsburgh, PA",38.4,28.8,28.55,95.75,0,95.75
3415,Spirit of Atlanta,8/3/2019,"Pittsburgh, PA",34.3,25.8,25.95,86.05,0,86.05
3416,The Academy,8/3/2019,"Pittsburgh, PA",33.8,25.3,25.1,84.2,0,84.2
3417,Troopers,8/3/2019,"Pittsburgh, PA",31.6,23.65,24.35,79.6,0,79.6
3418,Madison Scouts,8/3/2019,"Pittsburgh, PA",30.9,23.9,24.45,79.25,0,79.25
3419,Genesis,8/3/2019,"Pittsburgh, PA",29.6,23.1,23,75.7,0,75.7
3420,Seattle Cascades,8/3/2019,"Pittsburgh, PA",27.7,21.75,21.4,70.85,0,70.85
3421,Bluecoats,8/3/2019,"Buffalo, NY",38.7,28.7,28.475,95.875,0,95.875
3422,The Cavaliers,8/3/2019,"Buffalo, NY",37.3,27.8,28,93.1,0,93.1
3423,Carolina Crown,8/3/2019,"Buffalo, NY",37.9,28.2,28.675,94.775,0,94.775
3424,Boston Crusaders,8/3/2019,"Buffalo, NY",36.9,28.15,27.25,92.3,0,92.3
3425,Blue Knights,8/3/2019,"Buffalo, NY",35.6,26.65,26.75,89,0,89
3426,Blue Stars,8/3/2019,"Buffalo, NY",35.3,26.5,26.175,87.975,0,87.975
3427,Phantom Regiment,8/3/2019,"Buffalo, NY",34.9,25.5,26,86.4,0,86.4
3428,Mandarins,8/3/2019,"Buffalo, NY",35,26.5,25.7,87.2,0,87.2
3429,Colts,8/3/2019,"Buffalo, NY",33.6,24.75,24.8,83.15,0,83.15
3430,The Cadets,8/4/2019,"Edinboro, PA",35.6,26.4,27.4,89.4,0,89.4
3431,Colts,8/4/2019,"Edinboro, PA",33.9,24.85,25.7,84.45,0,84.45
3432,Pacific Crest,8/4/2019,"Edinboro, PA",33.1,25.15,25.35,83.6,0,83.6
3433,Madison Scouts,8/4/2019,"Edinboro, PA",32.1,24.35,24.65,81.1,0,81.1
3434,Music City,8/4/2019,"Edinboro, PA",30.5,22.65,22.9,76.05,0,76.05
3435,Jersey Surf,8/4/2019,"Edinboro, PA",31.5,23.05,22.55,77.1,0,77.1
3436,Seattle Cascades,8/4/2019,"Edinboro, PA",28.5,21.6,21.3,71.4,0,71.4
3437,Bluecoats,8/4/2019,"Akron, OH",38.7,28.75,28.7,96.15,0,96.15
3438,Santa Clara Vanguard,8/4/2019,"Akron, OH",37.9,28.475,28.775,95.15,0,95.15
3439,The Cavaliers,8/4/2019,"Akron, OH",37,27.75,28.05,92.8,0,92.8
3440,Boston Crusaders,8/4/2019,"Akron, OH",36.6,28.15,27.95,92.7,0,92.7
3441,Carolina Crown,8/4/2019,"Akron, OH",37.7,28.075,29.075,94.85,0,94.85
3442,Blue Knights,8/4/2019,"Akron, OH",35.5,26.5,27.55,89.55,0,89.55
3443,Mandarins,8/4/2019,"Akron, OH",35,26.85,25.95,87.8,0,87.8
3444,Phantom Regiment,8/4/2019,"Akron, OH",34.2,25.45,26.45,86.1,0,86.1
3445,Crossmen,8/4/2019,"Akron, OH",34.5,25.7,25.75,85.95,0,85.95
3446,The Cadets,8/7/2019,"Indianapolis, IN",35.65,27,27.45,90.1,0,90.1
3447,Bluecoats,8/7/2019,"Indianapolis, IN",39.275,29.125,29.25,97.65,0,97.65
3448,Blue Devils,8/7/2019,"Indianapolis, IN",38.925,29.55,29.075,97.55,0,97.55
3449,Santa Clara Vanguard,8/7/2019,"Indianapolis, IN",38.175,28.9,29.163,96.238,0,96.238
3450,Carolina Crown,8/7/2019,"Indianapolis, IN",37.975,28.7,29.263,95.938,0,95.938
3451,Boston Crusaders,8/7/2019,"Indianapolis, IN",37.525,28.6,28.1,94.225,0,94.225
3452,Blue Knights,8/7/2019,"Indianapolis, IN",36.4,27.5,27.575,91.475,0,91.475
3453,Blue Stars,8/7/2019,"Indianapolis, IN",36.3,27.5,27.05,90.85,0,90.85
3454,Mandarins,8/7/2019,"Indianapolis, IN",35.625,27,26.225,88.85,0,88.85
3455,Crossmen,8/7/2019,"Indianapolis, IN",34.7,26.3,26.162,87.163,0,87.163
3456,Phantom Regiment,8/7/2019,"Indianapolis, IN",34.95,26.15,26.275,87.375,0,87.375
3457,Spirit of Atlanta,8/7/2019,"Indianapolis, IN",34.125,25.55,25.575,85.25,0,85.25
3458,The Academy,8/7/2019,"Indianapolis, IN",33.4,25.45,25.05,83.9,0,83.9
3459,Colts,8/7/2019,"Indianapolis, IN",33.45,25.05,25.325,83.825,0,83.825
3460,Pacific Crest,8/7/2019,"Indianapolis, IN",33.6,25.35,24.975,83.925,0,83.925
3461,Madison Scouts,8/7/2019,"Indianapolis, IN",32.55,24.05,24.425,81.025,0,81.025
3462,Troopers,8/7/2019,"Indianapolis, IN",32.275,23.8,24.775,80.85,0,80.85
3463,Genesis,8/7/2019,"Indianapolis, IN",31.475,23.3,23.388,78.163,0,78.163
3464,Music City,8/7/2019,"Indianapolis, IN",30.775,22.675,23.138,76.588,0,76.588
3465,Jersey Surf,8/7/2019,"Indianapolis, IN",30.625,23.2,22.588,76.413,0,76.413
3466,Seattle Cascades,8/7/2019,"Indianapolis, IN",29.5,22.1,22.1,73.7,0,73.7
3467,The Cavaliers,8/7/2019,"Indianapolis, IN",37.75,28.35,28.45,94.55,0.3,94.25
3468,The Cadets,8/8/2019,"Indianapolis, IN",35.45,27.075,27.275,89.8,0,89.8
3469,Bluecoats,8/8/2019,"Indianapolis, IN",39.25,29.175,29.125,97.55,0,97.55
3470,Blue Devils,8/8/2019,"Indianapolis, IN",39.15,29.625,28.925,97.7,0,97.7
3471,Santa Clara Vanguard,8/8/2019,"Indianapolis, IN",38.45,28.9,28.975,96.325,0,96.325
3472,Carolina Crown,8/8/2019,"Indianapolis, IN",38.175,28.65,29.2,96.025,0,96.025
3473,The Cavaliers,8/8/2019,"Indianapolis, IN",38.05,28.475,28.688,95.213,0,95.213
3474,Blue Knights,8/8/2019,"Indianapolis, IN",37.05,27.7,27.875,92.625,0,92.625
3475,Blue Stars,8/8/2019,"Indianapolis, IN",36.425,27.7,27.175,91.3,0,91.3
3476,Mandarins,8/8/2019,"Indianapolis, IN",35.675,26.975,26.788,89.438,0,89.438
3477,Phantom Regiment,8/8/2019,"Indianapolis, IN",35.125,26,26.65,87.775,0,87.775
3478,Crossmen,8/8/2019,"Indianapolis, IN",35.05,26.5,26.675,88.225,0,88.225
3479,Spirit of Atlanta,8/8/2019,"Indianapolis, IN",34.3,25.675,25.613,85.587,0,85.587
3480,Pacific Crest,8/8/2019,"Indianapolis, IN",34,25.525,25.825,85.35,0,85.35
3481,The Academy,8/8/2019,"Indianapolis, IN",33.325,25.5,25.475,84.3,0,84.3
3482,Colts,8/8/2019,"Indianapolis, IN",33.275,25.45,25.5,84.225,0,84.225
3483,Madison Scouts,8/8/2019,"Indianapolis, IN",32.6,24.45,25.088,82.137,0,82.137
3484,Troopers,8/8/2019,"Indianapolis, IN",32.275,24.7,24.688,81.663,0,81.663
3485,Genesis,8/8/2019,"Indianapolis, IN",31.4,23.15,24.175,78.725,0,78.725
3486,Music City,8/8/2019,"Indianapolis, IN",30.75,22.675,23.225,76.65,0,76.65
3487,Jersey Surf,8/8/2019,"Indianapolis, IN",30.2,22.95,22.75,75.9,0,75.9
3488,Seattle Cascades,8/8/2019,"Indianapolis, IN",29.05,22.3,21.925,73.275,0,73.275
3489,Boston Crusaders,8/8/2019,"Indianapolis, IN",37.6,28.675,28.138,94.413,1,93.413
3490,The Cadets,8/9/2019,"Indianapolis, IN",35.4,26.75,27.688,89.838,0,89.838
3491,Blue Devils,8/9/2019,"Indianapolis, IN",39.3,29.775,29.25,98.325,0,98.325
3492,Bluecoats,8/9/2019,"Indianapolis, IN",39.45,29.45,29.338,98.238,0,98.238
3493,Santa Clara Vanguard,8/9/2019,"Indianapolis, IN",38.425,29.1,29.075,96.6,0,96.6
3494,Carolina Crown,8/9/2019,"Indianapolis, IN",38.525,28.7,29.338,96.563,0,96.563
3495,The Cavaliers,8/9/2019,"Indianapolis, IN",38.075,28.55,28.775,95.4,0,95.4
3496,Boston Crusaders,8/9/2019,"Indianapolis, IN",37.5,29,27.988,94.488,0,94.488
3497,Blue Knights,8/9/2019,"Indianapolis, IN",36.925,27.425,27.7,92.05,0,92.05
3498,Blue Stars,8/9/2019,"Indianapolis, IN",36.225,27.65,27.35,91.225,0,91.225
3499,Mandarins,8/9/2019,"Indianapolis, IN",35.55,27.5,26.25,89.3,0,89.3
3500,Crossmen,8/9/2019,"Indianapolis, IN",34.85,26.575,26.125,87.55,0,87.55
3501,Phantom Regiment,8/9/2019,"Indianapolis, IN",34.6,26.1,26.538,87.238,0,87.238
3502,Pacific Crest,6/23/2022,"Vista, CA",23.1,16.35,18.3,57.75,0,57.75
3503,Santa Clara Vanguard,6/23/2022,"Vista, CA",27.8,20.85,21.3,69.95,0,69.95
3504,Mandarins,6/23/2022,"Vista, CA",26,19.55,19.75,65.3,0,65.3
3505,The Academy,6/23/2022,"Vista, CA",24.6,18.05,18.8,61.45,0,61.45
3506,Blue Devils,6/24/2022,"Pasadena, CA",28.9,21.7,21.7,72.3,0,72.3
3507,Santa Clara Vanguard,6/24/2022,"Pasadena, CA",28.2,21.15,21.55,70.9,0,70.9
3508,Pacific Crest,6/24/2022,"Pasadena, CA",23.1,16.25,18,57.35,0,57.35
3509,Mandarins,6/24/2022,"Pasadena, CA",26.8,20,19.65,66.45,0,66.45
3510,The Academy,6/24/2022,"Pasadena, CA",24.8,18.25,19.1,62.15,0,62.15
3511,Blue Devils,6/25/2022,"San Bernardino, CA",29.3,22.05,22.15,73.5,0,73.5
3512,Santa Clara Vanguard,6/25/2022,"San Bernardino, CA",28.7,21.6,21.55,71.85,0,71.85
3513,Mandarins,6/25/2022,"San Bernardino, CA",27.2,20.35,20.1,67.65,0,67.65
3514,The Academy,6/25/2022,"San Bernardino, CA",25.7,18.75,19.2,63.65,0,63.65
3515,Pacific Crest,6/25/2022,"San Bernardino, CA",23.6,16.5,18.15,58.25,0,58.25
3516,Bluecoats,6/27/2022,"Detroit, MI",28.6,21.95,21.15,71.7,0,71.7
3517,The Cavaliers,6/27/2022,"Detroit, MI",27,20.1,20.5,67.6,0,67.6
3518,Boston Crusaders,6/27/2022,"Detroit, MI",27.4,21.5,20.55,69.45,0,69.45
3519,Blue Stars,6/27/2022,"Detroit, MI",25.9,19.75,19.5,65.15,0,65.15
3520,Crossmen,6/27/2022,"Detroit, MI",25.1,19,19.25,63.35,0,63.35
3521,Phantom Regiment,6/27/2022,"Detroit, MI",26.3,19.7,19.75,65.75,0,65.75
3522,Carolina Crown,6/30/2022,"Muncie, IN",29.3,21.95,22.2,73.45,0,73.45
3523,The Cavaliers,6/30/2022,"Muncie, IN",28.6,20.15,21.45,70.2,0,70.2
3524,Blue Stars,6/30/2022,"Muncie, IN",27.8,20,19.6,67.4,0,67.4
3525,Phantom Regiment,6/30/2022,"Muncie, IN",27.2,20.1,20.45,67.75,0,67.75
3526,Crossmen,6/30/2022,"Muncie, IN",25.3,18.65,19.2,63.15,0,63.15
3527,Colts,6/30/2022,"Muncie, IN",24.7,18.85,18.8,62.35,0,62.35
3528,The Cadets,7/1/2022,"Quincy, MA",27.2,20.9,21.05,69.15,0,69.15
3529,The Academy,7/1/2022,"Tempe, AZ",25.7,19.15,18.65,63.5,0,63.5
3530,Santa Clara Vanguard,7/1/2022,"Tempe, AZ",29.4,22.3,22.35,74.05,0,74.05
3531,Blue Devils,7/1/2022,"Tempe, AZ",30.3,22.6,22.55,75.45,0,75.45
3532,Blue Knights,7/1/2022,"Tempe, AZ",26.6,19.85,20.25,66.7,0,66.7
3533,Pacific Crest,7/1/2022,"Tempe, AZ",24.2,17.55,18.15,59.9,0,59.9
3534,Madison Scouts,7/1/2022,"Madison, WI",25.3,18.55,20.65,64.5,0,64.5
3535,The Cavaliers,7/1/2022,"Madison, WI",29.8,20.55,21.95,72.3,0,72.3
3536,Blue Stars,7/1/2022,"Madison, WI",28.7,20.4,20.9,70,0,70
3537,Colts,7/1/2022,"Madison, WI",26.7,19.2,19.95,65.85,0,65.85
3538,Boston Crusaders,7/1/2022,"Quincy, MA",29,22.05,21.85,72.9,0,72.9
3539,Jersey Surf,7/1/2022,"Quincy, MA",23.4,17.15,16.45,57,0,57
3540,Bluecoats,7/1/2022,"Kent, OH",29.4,22.5,22.05,73.95,0,73.95
3541,Carolina Crown,7/1/2022,"Kent, OH",29.7,22.45,22.25,74.4,0,74.4
3542,Music City,7/1/2022,"Kent, OH",24.5,18.05,17.7,60.25,0,60.25
3543,The Cadets,7/2/2022,"Lynn, MA",28.6,21.35,21.4,71.35,0,71.35
3544,The Cavaliers,7/2/2022,"Lisle, IL",30.2,21.4,21.8,73.4,0,73.4
3545,Crossmen,7/2/2022,"Lisle, IL",27.4,20.35,20.5,68.25,0,68.25
3546,Colts,7/2/2022,"Lisle, IL",26,19.5,19.9,65.4,0,65.4
3547,Music City,7/2/2022,"Lisle, IL",26.3,18.8,19.05,64.15,0,64.15
3548,Blue Stars,7/2/2022,"Cedarburg, WI",29.3,21.55,21.3,72.15,0,72.15
3549,Madison Scouts,7/2/2022,"Cedarburg, WI",26,18.45,20.55,65,0,65
3550,Boston Crusaders,7/2/2022,"Lynn, MA",30,22.35,22.4,74.75,0,74.75
3551,Jersey Surf,7/2/2022,"Lynn, MA",23.7,17.8,17.6,59.1,0,59.1
3552,Blue Devils,7/4/2022,"Fresno, CA",31.4,23.4,22.8,77.6,0,77.6
3553,Santa Clara Vanguard,7/4/2022,"Fresno, CA",30.7,22.7,22.5,75.9,0,75.9
3554,Blue Knights,7/4/2022,"Fresno, CA",27.4,20.75,20.15,68.3,0,68.3
3555,Mandarins,7/4/2022,"Fresno, CA",28.5,22.3,20.5,71.3,0,71.3
3556,The Academy,7/4/2022,"Fresno, CA",26,20.05,19.3,65.35,0,65.35
3557,The Cadets,7/5/2022,"Dover, DE",29.9,22.15,22.45,74.5,0,74.5
3558,The Cavaliers,7/5/2022,"Ankeny, IA",30.4,21.7,22.45,74.55,0,74.55
3559,Blue Stars,7/5/2022,"Ankeny, IA",29.4,22.05,21.85,73.3,0,73.3
3560,Madison Scouts,7/5/2022,"Ankeny, IA",25.7,19,21,65.7,0,65.7
3561,Boston Crusaders,7/5/2022,"Dover, DE",31.6,23.2,23.35,78.15,0,78.15
3562,Jersey Surf,7/5/2022,"Dover, DE",25.6,18.95,18.6,63.15,0,63.15
3563,Bluecoats,7/5/2022,"Mason, OH",30.2,23.45,22.65,76.3,0,76.3
3564,Crossmen,7/5/2022,"Mason, OH",27.6,20.85,21.2,69.65,0,69.65
3565,Music City,7/5/2022,"Mason, OH",26,19.6,20.3,65.9,0,65.9
3566,Colts,7/5/2022,"Ankeny, IA",28.1,19.75,20.45,68.3,0,68.3
3567,Bluecoats,7/6/2022,"Evansville, IN",31.4,23.6,23.6,78.6,0,78.6
3568,Phantom Regiment,7/6/2022,"Evansville, IN",29.4,22.2,22.55,74.15,0,74.15
3569,Crossmen,7/6/2022,"Evansville, IN",28.2,21.05,21.3,70.55,0,70.55
3570,Music City,7/6/2022,"Evansville, IN",26.6,19.45,20.55,66.6,0,66.6
3571,Mandarins,7/7/2022,"Sacramento, CA",29.4,22.95,20.95,73.3,0,73.3
3572,Santa Clara Vanguard,7/7/2022,"Sacramento, CA",31.3,23.45,23,77.75,0,77.75
3573,Blue Devils,7/7/2022,"Sacramento, CA",32,24.1,23.5,79.6,0,79.6
3574,Pacific Crest,7/7/2022,"Sacramento, CA",24.9,18.1,19.7,62.7,0,62.7
3575,Blue Knights,7/7/2022,"Camas, WA",28.2,21.4,19.95,69.55,0,69.55
3576,The Academy,7/7/2022,"Camas, WA",27,20.45,19.9,67.35,0,67.35
3577,Troopers,7/7/2022,"Camas, WA",26.7,20,19.05,65.75,0,65.75
3578,Colts,7/7/2022,"Dubuque, IA",28.2,19.9,20.85,68.95,0,68.95
3579,Blue Stars,7/7/2022,"Dubuque, IA",29.8,22.65,22.65,75.1,0,75.1
3580,Madison Scouts,7/7/2022,"Dubuque, IA",26.7,20.05,20.65,67.4,0,67.4
3581,The Cadets,7/8/2022,"Lexington, SC",30.6,23.1,23.2,76.9,0,76.9
3582,Carolina Crown,7/8/2022,"Lexington, SC",33.1,24.4,24.35,81.85,0,81.85
3583,Boston Crusaders,7/8/2022,"Lexington, SC",32.6,24.15,24.1,80.85,0,80.85
3584,Crossmen,7/8/2022,"Lexington, SC",29.6,22.05,21.55,73.2,0,73.2
3585,Music City,7/8/2022,"Lexington, SC",28.2,19.55,20.6,68.35,0,68.35
3586,Blue Knights,7/8/2022,"Renton, WA",28.8,21.75,20.9,71.45,0,71.45
3587,The Academy,7/8/2022,"Renton, WA",27.5,20.55,20.05,68.1,0,68.1
3588,Troopers,7/8/2022,"Renton, WA",25.9,20.1,19.65,65.65,0,65.65
3589,Phantom Regiment,7/8/2022,"DeKalb, IL",30.1,21.5,22,73.6,0,73.6
3590,Bluecoats,7/8/2022,"DeKalb, IL",32.7,23.85,23.9,80.45,0,80.45
3591,Blue Stars,7/8/2022,"DeKalb, IL",30.6,22.75,22.4,75.75,0,75.75
3592,Colts,7/8/2022,"DeKalb, IL",28.1,20.9,21.05,70.05,0,70.05
3593,Madison Scouts,7/8/2022,"DeKalb, IL",27.4,20.4,20.95,68.75,0,68.75
3594,Blue Devils,7/9/2022,"Stanford, CA",33.1,25,24.4,82.5,0,82.5
3595,Santa Clara Vanguard,7/9/2022,"Stanford, CA",31.9,24.35,23.7,79.95,0,79.95
3596,Mandarins,7/9/2022,"Stanford, CA",31.4,23.55,22,76.95,0,76.95
3597,Pacific Crest,7/9/2022,"Stanford, CA",25.8,18.25,19.55,63.6,0,63.6
3598,Blue Stars,7/9/2022,"La Crosse, WI",30.5,23.05,22.2,75.75,0,75.75
3599,Phantom Regiment,7/9/2022,"La Crosse, WI",29.4,21.75,21.85,73,0,73
3600,Madison Scouts,7/9/2022,"La Crosse, WI",27.7,20.95,20.75,69.4,0,69.4
3601,Colts,7/9/2022,"La Crosse, WI",28.5,21.05,21.2,70.75,0,70.75
3602,Blue Knights,7/10/2022,"Tri Cities, WA",29.2,22.1,21.25,72.55,0,72.55
3603,The Academy,7/10/2022,"Tri Cities, WA",27.7,20.5,20.35,68.55,0,68.55
3604,Troopers,7/10/2022,"Tri Cities, WA",26.8,20.35,20.4,67.55,0,67.55
3605,The Cadets,7/11/2022,"Powder Springs, GA",31.6,23.8,23.75,79.15,0,79.15
3606,Blue Knights,7/11/2022,"Boise, ID",29,22.65,21.8,73.45,0,73.45
3607,Mandarins,7/11/2022,"Boise, ID",30.4,23.95,23,77.35,0,77.35
3608,The Academy,7/11/2022,"Boise, ID",27.4,20.55,20.65,68.6,0,68.6
3609,Troopers,7/11/2022,"Boise, ID",27.4,20.8,20.85,69.05,0,69.05
3610,Carolina Crown,7/11/2022,"Powder Springs, GA",33.5,24.95,25,83.45,0,83.45
3611,Crossmen,7/11/2022,"Powder Springs, GA",29.8,22.2,21.8,73.8,0,73.8
3612,Music City,7/11/2022,"Powder Springs, GA",29.1,20.5,20.15,69.75,0,69.75
3613,Phantom Regiment,7/11/2022,"Mankato, MN",30.7,22.95,22.8,76.45,0,76.45
3614,Colts,7/11/2022,"Mankato, MN",28.9,21.2,21.75,71.85,0,71.85
3615,Madison Scouts,7/11/2022,"Mankato, MN",26.9,20.9,21.25,69.05,0,69.05
3616,Blue Knights,7/12/2022,"Ogden, UT",29.3,22.35,22.7,74.35,0,74.35
3617,Santa Clara Vanguard,7/12/2022,"Ogden, UT",32.5,24.65,25.4,82.55,0,82.55
3618,Blue Devils,7/12/2022,"Ogden, UT",33.5,25.35,25.7,84.55,0,84.55
3619,Mandarins,7/12/2022,"Ogden, UT",31.1,23.6,24.1,78.8,0,78.8
3620,The Academy,7/12/2022,"Ogden, UT",27.3,20.15,21.75,69.2,0,69.2
3621,Troopers,7/12/2022,"Ogden, UT",27.5,21.25,22.1,70.85,0,70.85
3622,Madison Scouts,7/12/2022,"Eau Claire, WI",28.3,21.1,21.35,70.75,0,70.75
3623,Blue Stars,7/12/2022,"Eau Claire, WI",31.8,24.6,23.05,79.45,0,79.45
3624,Phantom Regiment,7/12/2022,"Eau Claire, WI",31.5,23.6,22.75,77.85,0,77.85
3625,Colts,7/12/2022,"Eau Claire, WI",29.3,22,22.2,73.5,0,73.5
3626,The Cadets,7/13/2022,"Tupelo, MS",32.5,24.35,24.6,81.45,0,81.45
3627,Boston Crusaders,7/13/2022,"Tupelo, MS",33.7,25.1,25.2,84,0,84
3628,Crossmen,7/13/2022,"Tupelo, MS",30.2,22.75,22.45,75.4,0,75.4
3629,Music City,7/13/2022,"Tupelo, MS",29.1,21.2,21.45,71.75,0,71.75
3630,The Cadets,7/15/2022,"Memphis, TN",33.4,24.45,24.2,82.05,0,82.05
3631,Carolina Crown,7/15/2022,"Memphis, TN",35.1,25.8,25.2,86.1,0,86.1
3632,Boston Crusaders,7/15/2022,"Memphis, TN",35.1,25.65,24.95,85.7,0,85.7
3633,Music City,7/15/2022,"Memphis, TN",29.5,21.25,21.35,72.1,0,72.1
3634,Blue Knights,7/15/2022,"Fort Collins, CO",30.7,22.45,22.7,75.85,0,75.85
3635,Blue Devils,7/15/2022,"Fort Collins, CO",34.3,26.05,25.6,85.95,0,85.95
3636,Santa Clara Vanguard,7/15/2022,"Fort Collins, CO",33.1,25.25,25,83.35,0,83.35
3637,Mandarins,7/15/2022,"Fort Collins, CO",31.9,24.35,23.55,79.8,0,79.8
3638,The Academy,7/15/2022,"Fort Collins, CO",28,20.85,21.4,70.25,0,70.25
3639,Troopers,7/15/2022,"Fort Collins, CO",28.7,21.8,21.9,72.4,0,72.4
3640,Genesis,7/15/2022,"Fort Collins, CO",26.2,19.35,19.9,65.45,0,65.45
3641,Madison Scouts,7/15/2022,"Whitewater, WI",29.3,22.05,21.75,73.1,0,73.1
3642,Bluecoats,7/15/2022,"Whitewater, WI",33.9,25.6,25.5,85,0,85
3643,Blue Stars,7/15/2022,"Whitewater, WI",32.7,24.7,23.75,81.15,0,81.15
3644,Phantom Regiment,7/15/2022,"Whitewater, WI",32.2,23.75,23.45,79.4,0,79.4
3645,Colts,7/15/2022,"Whitewater, WI",30.5,22.6,22.75,75.85,0,75.85
3646,Crossmen,7/15/2022,"Memphis, TN",30.5,23.1,22.3,75.9,0,75.9
3647,Colts,7/17/2022,"Olathe, KS",31.4,22.6,23.4,77.4,0,77.4
3648,The Cavaliers,7/17/2022,"Olathe, KS",32.2,24.25,24,80.45,0,80.45
3649,Blue Stars,7/17/2022,"Olathe, KS",33.1,24.7,24.4,82.2,0,82.2
3650,Phantom Regiment,7/17/2022,"Olathe, KS",32.3,24.2,23.95,80.45,0,80.45
3651,Madison Scouts,7/17/2022,"Olathe, KS",29.7,21.85,22.2,73.75,0,73.75
3652,Blue Knights,7/17/2022,"Canyon, TX",31,22.95,22.65,76.6,0,76.6
3653,Mandarins,7/17/2022,"Canyon, TX",33.1,24.65,23.35,81.1,0,81.1
3654,Pacific Crest,7/17/2022,"Canyon, TX",28.2,20.45,21.4,70.05,0,70.05
3655,The Academy,7/17/2022,"Canyon, TX",28.9,21.75,21.5,72.15,0,72.15
3656,Troopers,7/17/2022,"Canyon, TX",30.7,22.25,21.45,74.4,0,74.4
3657,Genesis,7/17/2022,"Canyon, TX",27.4,19.8,19.9,67.1,0,67.1
3658,Bluecoats,7/18/2022,"Broken Arrow, OK",35.3,26.05,25.825,87.175,0,87.175
3659,Blue Devils,7/18/2022,"Broken Arrow, OK",36.1,26.65,26.45,89.2,0,89.2
